cds	gene
cds13954	gene12791
cds13954	gene12791
cds13954	gene12791
cds13954	gene12791
cds13954	gene12791
cds13954	gene12791
cds13954	gene12791
cds13954	gene12791
cds13954	gene12791
cds13954	gene12791
cds13954	gene12791
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13955	gene12792
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13956	gene12793
cds13957	gene12794
cds13957	gene12794
cds13957	gene12794
cds13957	gene12794
cds13957	gene12794
cds13957	gene12794
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13958	gene12795
cds13959	gene12796
cds13959	gene12796
cds13959	gene12796
cds13959	gene12796
cds13959	gene12796
cds13959	gene12796
cds13959	gene12796
cds13959	gene12796
cds13959	gene12796
cds13959	gene12796
cds13959	gene12796
cds13960	gene12797
cds13960	gene12797
cds13960	gene12797
cds13961	gene12798
cds13961	gene12798
cds13961	gene12798
cds13961	gene12798
cds13961	gene12798
cds13961	gene12798
cds13961	gene12798
cds13961	gene12798
cds13961	gene12798
cds13961	gene12798
cds13961	gene12798
cds13961	gene12798
cds13961	gene12798
cds13961	gene12798
cds13961	gene12798
cds13961	gene12798
cds13961	gene12798
cds13961	gene12798
cds13961	gene12798
cds13962	gene12798
cds13962	gene12798
cds13962	gene12798
cds13962	gene12798
cds13962	gene12798
cds13962	gene12798
cds13962	gene12798
cds13962	gene12798
cds13962	gene12798
cds13962	gene12798
cds13962	gene12798
cds13962	gene12798
cds13962	gene12798
cds13962	gene12798
cds13962	gene12798
cds13962	gene12798
cds13962	gene12798
cds13962	gene12798
cds13962	gene12798
cds13963	gene12799
cds13964	gene12800
cds13964	gene12800
cds13964	gene12800
cds13964	gene12800
cds13964	gene12800
cds13964	gene12800
cds13965	gene12801
cds13965	gene12801
cds13965	gene12801
cds13965	gene12801
cds13965	gene12801
cds13966	gene12802
cds13966	gene12802
cds13966	gene12802
cds13966	gene12802
cds13967	gene12803
cds13967	gene12803
cds13967	gene12803
cds13967	gene12803
cds13967	gene12803
cds13967	gene12803
cds13967	gene12803
cds13967	gene12803
cds13968	gene12803
cds13968	gene12803
cds13968	gene12803
cds13968	gene12803
cds13968	gene12803
cds13968	gene12803
cds13968	gene12803
cds13968	gene12803
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13969	gene12804
cds13970	gene12805
cds13970	gene12805
cds13971	gene12806
cds13971	gene12806
cds13972	gene12807
cds13972	gene12807
cds13973	gene12808
cds13973	gene12808
cds13974	gene12809
cds13974	gene12809
cds13975	gene12810
cds13975	gene12810
cds13976	gene12811
cds13976	gene12811
cds13977	gene12812
cds13977	gene12812
cds13977	gene12812
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13978	gene12814
cds13979	gene12815
cds13980	gene12816
cds13980	gene12816
cds13980	gene12816
cds13980	gene12816
cds13980	gene12816
cds13980	gene12816
cds13980	gene12816
cds13981	gene12816
cds13981	gene12816
cds13981	gene12816
cds13981	gene12816
cds13981	gene12816
cds13981	gene12816
cds13981	gene12816
cds13982	gene12816
cds13982	gene12816
cds13982	gene12816
cds13982	gene12816
cds13982	gene12816
cds13982	gene12816
cds13982	gene12816
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13983	gene12817
cds13984	gene12819
cds13985	gene12820
cds13986	gene12820
cds13987	gene12820
cds13988	gene12820
cds13989	gene12821
cds13989	gene12821
cds13989	gene12821
cds13989	gene12821
cds13989	gene12821
cds13989	gene12821
cds13989	gene12821
cds13989	gene12821
cds13989	gene12821
cds13989	gene12821
cds13989	gene12821
cds13989	gene12821
cds13989	gene12821
cds13989	gene12821
cds13989	gene12821
cds13990	gene12822
cds13990	gene12822
cds13990	gene12822
cds13990	gene12822
cds13990	gene12822
cds13991	gene12823
cds13991	gene12823
cds13991	gene12823
cds13991	gene12823
cds13991	gene12823
cds13992	gene12824
cds13992	gene12824
cds13992	gene12824
cds13993	gene12824
cds13993	gene12824
cds13993	gene12824
cds13994	gene12825
cds13994	gene12825
cds13994	gene12825
cds13995	gene12825
cds13995	gene12825
cds13995	gene12825
cds13996	gene12825
cds13996	gene12825
cds13996	gene12825
cds13997	gene12825
cds13997	gene12825
cds13997	gene12825
cds13998	gene12825
cds13998	gene12825
cds13998	gene12825
cds13999	gene12825
cds13999	gene12825
cds13999	gene12825
cds14000	gene12826
cds14000	gene12826
cds14000	gene12826
cds14001	gene12827
cds14001	gene12827
cds14001	gene12827
cds14001	gene12827
cds14002	gene12828
cds14002	gene12828
cds14002	gene12828
cds14002	gene12828
cds14002	gene12828
cds14002	gene12828
cds14002	gene12828
cds14002	gene12828
cds14002	gene12828
cds14002	gene12828
cds14002	gene12828
cds14002	gene12828
cds14003	gene12830
cds14003	gene12830
cds14003	gene12830
cds14003	gene12830
cds14003	gene12830
cds14003	gene12830
cds14003	gene12830
cds14003	gene12830
cds14003	gene12830
cds14003	gene12830
cds14004	gene12831
cds14004	gene12831
cds14004	gene12831
cds14005	gene12832
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14006	gene12833
cds14007	gene12834
cds14007	gene12834
cds14007	gene12834
cds14007	gene12834
cds14007	gene12834
cds14007	gene12834
cds14007	gene12834
cds14007	gene12834
cds14007	gene12834
cds14007	gene12834
cds14008	gene12835
cds14008	gene12835
cds14008	gene12835
cds14009	gene12835
cds14009	gene12835
cds14009	gene12835
cds14010	gene12835
cds14010	gene12835
cds14011	gene12835
cds14011	gene12835
cds14011	gene12835
cds14012	gene12836
cds14012	gene12836
cds14013	gene12837
cds14013	gene12837
cds14013	gene12837
cds14014	gene12838
cds14015	gene12839
cds14015	gene12839
cds14015	gene12839
cds14016	gene12840
cds14016	gene12840
cds14016	gene12840
cds14016	gene12840
cds14016	gene12840
cds14016	gene12840
cds14016	gene12840
cds14016	gene12840
cds14017	gene12841
cds14017	gene12841
cds14017	gene12841
cds14018	gene12842
cds14018	gene12842
cds14018	gene12842
cds14018	gene12842
cds14018	gene12842
cds14018	gene12842
cds14018	gene12842
cds14018	gene12842
cds14019	gene12843
cds14019	gene12843
cds14019	gene12843
cds14019	gene12843
cds14019	gene12843
cds14019	gene12843
cds14019	gene12843
cds14019	gene12843
cds14019	gene12843
cds14020	gene12844
cds14020	gene12844
cds14020	gene12844
cds14020	gene12844
cds14020	gene12844
cds14020	gene12844
cds14020	gene12844
cds14020	gene12844
cds14020	gene12844
cds14020	gene12844
cds14021	gene12845
cds14022	gene12846
cds14022	gene12846
cds14022	gene12846
cds14022	gene12846
cds14022	gene12846
cds14022	gene12846
cds14022	gene12846
cds14022	gene12846
cds14023	gene12847
cds14023	gene12847
cds14023	gene12847
cds14023	gene12847
cds14023	gene12847
cds14023	gene12847
cds14023	gene12847
cds14023	gene12847
cds14023	gene12847
cds14023	gene12847
cds14023	gene12847
cds14023	gene12847
cds14023	gene12847
cds14023	gene12847
cds14024	gene12848
cds14024	gene12848
cds14024	gene12848
cds14024	gene12848
cds14024	gene12848
cds14024	gene12848
cds14024	gene12848
cds14024	gene12848
cds14024	gene12848
cds14024	gene12848
cds14024	gene12848
cds14024	gene12848
cds14024	gene12848
cds14024	gene12848
cds14025	gene12848
cds14025	gene12848
cds14025	gene12848
cds14025	gene12848
cds14025	gene12848
cds14025	gene12848
cds14025	gene12848
cds14025	gene12848
cds14025	gene12848
cds14025	gene12848
cds14025	gene12848
cds14025	gene12848
cds14025	gene12848
cds14025	gene12848
cds14025	gene12848
cds14026	gene12849
cds14026	gene12849
cds14026	gene12849
cds14026	gene12849
cds14026	gene12849
cds14026	gene12849
cds14026	gene12849
cds14026	gene12849
cds14026	gene12849
cds14026	gene12849
cds14026	gene12849
cds14026	gene12849
cds14027	gene12849
cds14027	gene12849
cds14027	gene12849
cds14027	gene12849
cds14027	gene12849
cds14027	gene12849
cds14027	gene12849
cds14027	gene12849
cds14027	gene12849
cds14027	gene12849
cds14027	gene12849
cds14027	gene12849
cds14027	gene12849
cds14028	gene12849
cds14028	gene12849
cds14028	gene12849
cds14028	gene12849
cds14028	gene12849
cds14028	gene12849
cds14028	gene12849
cds14028	gene12849
cds14028	gene12849
cds14028	gene12849
cds14028	gene12849
cds14028	gene12849
cds14029	gene12850
cds14029	gene12850
cds14029	gene12850
cds14030	gene12851
cds14030	gene12851
cds14030	gene12851
cds14030	gene12851
cds14030	gene12851
cds14030	gene12851
cds14030	gene12851
cds14030	gene12851
cds14030	gene12851
cds14031	gene12851
cds14031	gene12851
cds14031	gene12851
cds14031	gene12851
cds14031	gene12851
cds14031	gene12851
cds14031	gene12851
cds14031	gene12851
cds14032	gene12852
cds14032	gene12852
cds14032	gene12852
cds14033	gene12853
cds14033	gene12853
cds14033	gene12853
cds14033	gene12853
cds14033	gene12853
cds14033	gene12853
cds14033	gene12853
cds14033	gene12853
cds14033	gene12853
cds14033	gene12853
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14034	gene12854
cds14035	gene12855
cds14036	gene12856
cds14036	gene12856
cds14036	gene12856
cds14037	gene12857
cds14037	gene12857
cds14037	gene12857
cds14038	gene12858
cds14038	gene12858
cds14038	gene12858
cds14039	gene12862
cds14039	gene12862
cds14040	gene12863
cds14041	gene12864
cds14041	gene12864
cds14042	gene12865
cds14042	gene12865
cds14043	gene12866
cds14043	gene12866
cds14044	gene12866
cds14044	gene12866
cds14045	gene12867
cds14045	gene12867
cds14045	gene12867
cds14046	gene12868
cds14047	gene12869
cds14047	gene12869
cds14048	gene12870
cds14048	gene12870
cds14048	gene12870
cds14049	gene12871
cds14049	gene12871
cds14049	gene12871
cds14050	gene12871
cds14050	gene12871
cds14050	gene12871
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14051	gene12872
cds14052	gene12873
cds14052	gene12873
cds14052	gene12873
cds14052	gene12873
cds14052	gene12873
cds14052	gene12873
cds14052	gene12873
cds14052	gene12873
cds14052	gene12873
cds14052	gene12873
cds14052	gene12873
cds14052	gene12873
cds14052	gene12873
cds14052	gene12873
cds14053	gene12874
cds14053	gene12874
cds14054	gene12875
cds14054	gene12875
cds14055	gene12877
cds14055	gene12877
cds14055	gene12877
cds14055	gene12877
cds14056	gene12877
cds14056	gene12877
cds14056	gene12877
cds14056	gene12877
cds14057	gene12879
cds14058	gene12880
cds14058	gene12880
cds14058	gene12880
cds14058	gene12880
cds14058	gene12880
cds14058	gene12880
cds14058	gene12880
cds14058	gene12880
cds14059	gene12881
cds14059	gene12881
cds14060	gene12882
cds14060	gene12882
cds14061	gene12883
cds14061	gene12883
cds14061	gene12883
cds14061	gene12883
cds14061	gene12883
cds14061	gene12883
cds14061	gene12883
cds14061	gene12883
cds14062	gene12884
cds14062	gene12884
cds14062	gene12884
cds14062	gene12884
cds14063	gene12885
cds14064	gene12886
cds14064	gene12886
cds14065	gene12887
cds14065	gene12887
cds14066	gene12890
cds14066	gene12890
cds14066	gene12890
cds14067	gene12891
cds14067	gene12891
cds14067	gene12891
cds14067	gene12891
cds14067	gene12891
cds14067	gene12891
cds14067	gene12891
cds14067	gene12891
cds14067	gene12891
cds14067	gene12891
cds14068	gene12892
cds14068	gene12892
cds14068	gene12892
cds14068	gene12892
cds14068	gene12892
cds14068	gene12892
cds14068	gene12892
cds14068	gene12892
cds14068	gene12892
cds14068	gene12892
cds14069	gene12893
cds14069	gene12893
cds14069	gene12893
cds14069	gene12893
cds14069	gene12893
cds14069	gene12893
cds14069	gene12893
cds14069	gene12893
cds14069	gene12893
cds14069	gene12893
cds14069	gene12893
cds14069	gene12893
cds14069	gene12893
cds14069	gene12893
cds14069	gene12893
cds14069	gene12893
cds14069	gene12893
cds14069	gene12893
cds14070	gene12894
cds14070	gene12894
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14071	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14072	gene12896
cds14073	gene12897
cds14074	gene12898
cds14074	gene12898
cds14075	gene12899
cds14076	gene12900
cds14076	gene12900
cds14076	gene12900
cds14076	gene12900
cds14076	gene12900
cds14076	gene12900
cds14076	gene12900
cds14077	gene12901
cds14077	gene12901
cds14077	gene12901
cds14077	gene12901
cds14077	gene12901
cds14077	gene12901
cds14077	gene12901
cds14077	gene12901
cds14077	gene12901
cds14077	gene12901
cds14077	gene12901
cds14077	gene12901
cds14077	gene12901
cds14077	gene12901
cds14078	gene12902
cds14079	gene12903
cds14079	gene12903
cds14079	gene12903
cds14079	gene12903
cds14079	gene12903
cds14079	gene12903
cds14079	gene12903
cds14079	gene12903
cds14079	gene12903
cds14080	gene12903
cds14080	gene12903
cds14080	gene12903
cds14080	gene12903
cds14080	gene12903
cds14080	gene12903
cds14080	gene12903
cds14080	gene12903
cds14080	gene12903
cds14081	gene12903
cds14081	gene12903
cds14081	gene12903
cds14081	gene12903
cds14081	gene12903
cds14081	gene12903
cds14081	gene12903
cds14081	gene12903
cds14081	gene12903
cds14082	gene12904
cds14082	gene12904
cds14082	gene12904
cds14082	gene12904
cds14082	gene12904
cds14082	gene12904
cds14082	gene12904
cds14082	gene12904
cds14082	gene12904
cds14082	gene12904
cds14082	gene12904
cds14082	gene12904
cds14082	gene12904
cds14082	gene12904
cds14083	gene12905
cds14084	gene12906
cds14084	gene12906
cds14084	gene12906
cds14085	gene12907
cds14085	gene12907
cds14085	gene12907
cds14086	gene12908
cds14087	gene12909
cds14087	gene12909
cds14087	gene12909
cds14087	gene12909
cds14087	gene12909
cds14087	gene12909
cds14087	gene12909
cds14087	gene12909
cds14087	gene12909
cds14087	gene12909
cds14087	gene12909
cds14087	gene12909
cds14087	gene12909
cds14087	gene12909
cds14087	gene12909
cds14088	gene12910
cds14088	gene12910
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14089	gene12911
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14090	gene12912
cds14091	gene12913
cds14091	gene12913
cds14091	gene12913
cds14091	gene12913
cds14091	gene12913
cds14091	gene12913
cds14091	gene12913
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14092	gene12914
cds14093	gene12915
cds14094	gene12917
cds14094	gene12917
cds14094	gene12917
cds14094	gene12917
cds14094	gene12917
cds14094	gene12917
cds14094	gene12917
cds14094	gene12917
cds14094	gene12917
cds14094	gene12917
cds14094	gene12917
cds14094	gene12917
cds14094	gene12917
cds14094	gene12917
cds14095	gene12918
cds14095	gene12918
cds14095	gene12918
cds14095	gene12918
cds14095	gene12918
cds14095	gene12918
cds14095	gene12918
cds14096	gene12919
cds14096	gene12919
cds14096	gene12919
cds14096	gene12919
cds14096	gene12919
cds14096	gene12919
cds14096	gene12919
cds14097	gene12920
cds14097	gene12920
cds14097	gene12920
cds14097	gene12920
cds14097	gene12920
cds14098	gene12920
cds14098	gene12920
cds14098	gene12920
cds14098	gene12920
cds14098	gene12920
cds14099	gene12921
cds14099	gene12921
cds14099	gene12921
cds14100	gene12922
cds14100	gene12922
cds14100	gene12922
cds14101	gene12923
cds14101	gene12923
cds14102	gene12924
cds14102	gene12924
cds14103	gene12924
cds14103	gene12924
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14104	gene12925
cds14105	gene12926
cds14105	gene12926
cds14105	gene12926
cds14106	gene12927
cds14106	gene12927
cds14106	gene12927
cds14106	gene12927
cds14107	gene12928
cds14107	gene12928
cds14107	gene12928
cds14107	gene12928
cds14107	gene12928
cds14107	gene12928
cds14108	gene12929
cds14108	gene12929
cds14108	gene12929
cds14108	gene12929
cds14108	gene12929
cds14108	gene12929
cds14108	gene12929
cds14108	gene12929
cds14108	gene12929
cds14108	gene12929
cds14109	gene12930
cds14109	gene12930
cds14110	gene12931
cds14110	gene12931
cds14110	gene12931
cds14110	gene12931
cds14110	gene12931
cds14110	gene12931
cds14110	gene12931
cds14110	gene12931
cds14110	gene12931
cds14110	gene12931
cds14110	gene12931
cds14110	gene12931
cds14110	gene12931
cds14110	gene12931
cds14110	gene12931
cds14111	gene12935
cds14111	gene12935
cds14111	gene12935
cds14111	gene12935
cds14111	gene12935
cds14111	gene12935
cds14111	gene12935
cds14111	gene12935
cds14112	gene12936
cds14112	gene12936
cds14112	gene12936
cds14112	gene12936
cds14112	gene12936
cds14113	gene12936
cds14113	gene12936
cds14113	gene12936
cds14113	gene12936
cds14113	gene12936
cds14114	gene12937
cds14114	gene12937
cds14114	gene12937
cds14115	gene12937
cds14115	gene12937
cds14115	gene12937
cds14116	gene12938
cds14117	gene12939
cds14117	gene12939
cds14118	gene12940
cds14118	gene12940
cds14118	gene12940
cds14118	gene12940
cds14119	gene12941
cds14119	gene12941
cds14119	gene12941
cds14119	gene12941
cds14119	gene12941
cds14120	gene12942
cds14120	gene12942
cds14120	gene12942
cds14120	gene12942
cds14120	gene12942
cds14120	gene12942
cds14120	gene12942
cds14120	gene12942
cds14120	gene12942
cds14121	gene12943
cds14121	gene12943
cds14121	gene12943
cds14121	gene12943
cds14121	gene12943
cds14121	gene12943
cds14121	gene12943
cds14121	gene12943
cds14121	gene12943
cds14122	gene12946
cds14122	gene12946
cds14122	gene12946
cds14122	gene12946
cds14122	gene12946
cds14122	gene12946
cds14122	gene12946
cds14122	gene12946
cds14122	gene12946
cds14123	gene12948
cds14123	gene12948
cds14123	gene12948
cds14123	gene12948
cds14123	gene12948
cds14123	gene12948
cds14124	gene12949
cds14124	gene12949
cds14124	gene12949
cds14124	gene12949
cds14124	gene12949
cds14124	gene12949
cds14124	gene12949
cds14124	gene12949
cds14124	gene12949
cds14124	gene12949
cds14124	gene12949
cds14124	gene12949
cds14125	gene12951
cds14125	gene12951
cds14125	gene12951
cds14125	gene12951
cds14125	gene12951
cds14126	gene12952
cds14127	gene12953
cds14127	gene12953
cds14127	gene12953
cds14127	gene12953
cds14127	gene12953
cds14127	gene12953
cds14127	gene12953
cds14127	gene12953
cds14127	gene12953
cds14128	gene12954
cds14128	gene12954
cds14128	gene12954
cds14128	gene12954
cds14128	gene12954
cds14128	gene12954
cds14128	gene12954
cds14129	gene12955
cds14129	gene12955
cds14129	gene12955
cds14129	gene12955
cds14129	gene12955
cds14129	gene12955
cds14129	gene12955
cds14129	gene12955
cds14129	gene12955
cds14129	gene12955
cds14129	gene12955
cds14129	gene12955
cds14129	gene12955
cds14129	gene12955
cds14129	gene12955
cds14130	gene12956
cds14130	gene12956
cds14131	gene12956
cds14131	gene12956
cds14132	gene12957
cds14132	gene12957
cds14132	gene12957
cds14132	gene12957
cds14132	gene12957
cds14133	gene12958
cds14133	gene12958
cds14133	gene12958
cds14133	gene12958
cds14133	gene12958
cds14134	gene12959
cds14134	gene12959
cds14134	gene12959
cds14134	gene12959
cds14134	gene12959
cds14135	gene12960
cds14135	gene12960
cds14135	gene12960
cds14135	gene12960
cds14135	gene12960
cds14136	gene12961
cds14136	gene12961
cds14137	gene12961
cds14137	gene12961
cds14138	gene12962
cds14139	gene12963
cds14139	gene12963
cds14139	gene12963
cds14139	gene12963
cds14139	gene12963
cds14139	gene12963
cds14140	gene12964
cds14140	gene12964
cds14140	gene12964
cds14140	gene12964
cds14140	gene12964
cds14140	gene12964
cds14140	gene12964
cds14141	gene12966
cds14141	gene12966
cds14141	gene12966
cds14141	gene12966
cds14141	gene12966
cds14141	gene12966
cds14141	gene12966
cds14142	gene12966
cds14142	gene12966
cds14142	gene12966
cds14142	gene12966
cds14142	gene12966
cds14142	gene12966
cds14142	gene12966
cds14143	gene12966
cds14143	gene12966
cds14143	gene12966
cds14143	gene12966
cds14143	gene12966
cds14143	gene12966
cds14143	gene12966
cds14144	gene12967
cds14144	gene12967
cds14144	gene12967
cds14144	gene12967
cds14144	gene12967
