cds	gene
cds7460	gene8102
cds7460	gene8102
cds7460	gene8102
cds7460	gene8102
cds7460	gene8102
cds7460	gene8102
cds7460	gene8102
cds7460	gene8102
cds7461	gene8103
cds7461	gene8103
cds7461	gene8103
cds7461	gene8103
cds7461	gene8103
cds7462	gene8104
cds7462	gene8104
cds7462	gene8104
cds7462	gene8104
cds7463	gene8105
cds7463	gene8105
cds7463	gene8105
cds7463	gene8105
cds7463	gene8105
cds7463	gene8105
cds7463	gene8105
cds7463	gene8105
cds7463	gene8105
cds7464	gene8106
cds7464	gene8106
cds7464	gene8106
cds7464	gene8106
cds7464	gene8106
cds7464	gene8106
cds7464	gene8106
cds7464	gene8106
cds7464	gene8106
cds7464	gene8106
cds7464	gene8106
cds7464	gene8106
cds7464	gene8106
cds7464	gene8106
cds7465	gene8107
cds7465	gene8107
cds7465	gene8107
cds7465	gene8107
cds7465	gene8107
cds7465	gene8107
cds7465	gene8107
cds7465	gene8107
cds7465	gene8107
cds7465	gene8107
cds7465	gene8107
cds7465	gene8107
cds7465	gene8107
cds7465	gene8107
cds7465	gene8107
cds7465	gene8107
cds7465	gene8107
cds7466	gene8108
cds7466	gene8108
cds7467	gene8109
cds7467	gene8109
cds7467	gene8109
cds7468	gene8110
cds7468	gene8110
cds7469	gene8111
cds7469	gene8111
cds7469	gene8111
cds7469	gene8111
cds7469	gene8111
cds7469	gene8111
cds7469	gene8111
cds7470	gene8112
cds7470	gene8112
cds7470	gene8112
cds7470	gene8112
cds7470	gene8112
cds7470	gene8112
cds7470	gene8112
cds7471	gene8113
cds7471	gene8113
cds7471	gene8113
cds7471	gene8113
cds7471	gene8113
cds7471	gene8113
cds7471	gene8113
cds7471	gene8113
cds7471	gene8113
cds7472	gene8114
cds7472	gene8114
cds7472	gene8114
cds7473	gene8116
cds7473	gene8116
cds7473	gene8116
cds7473	gene8116
cds7474	gene8118
cds7474	gene8118
cds7474	gene8118
cds7474	gene8118
cds7474	gene8118
cds7474	gene8118
cds7474	gene8118
cds7474	gene8118
cds7474	gene8118
cds7474	gene8118
cds7474	gene8118
cds7474	gene8118
cds7474	gene8118
cds7475	gene8119
cds7475	gene8119
cds7475	gene8119
cds7475	gene8119
cds7475	gene8119
cds7475	gene8119
cds7475	gene8119
cds7475	gene8119
cds7475	gene8119
cds7475	gene8119
cds7475	gene8119
cds7476	gene8120
cds7476	gene8120
cds7476	gene8120
cds7476	gene8120
cds7476	gene8120
cds7476	gene8120
cds7476	gene8120
cds7477	gene8121
cds7477	gene8121
cds7477	gene8121
cds7477	gene8121
cds7477	gene8121
cds7478	gene8122
cds7478	gene8122
cds7478	gene8122
cds7478	gene8122
cds7479	gene8123
cds7480	gene8124
cds7480	gene8124
cds7480	gene8124
cds7480	gene8124
cds7480	gene8124
cds7480	gene8124
cds7480	gene8124
cds7481	gene8125
cds7481	gene8125
cds7481	gene8125
cds7481	gene8125
cds7482	gene8126
cds7482	gene8126
cds7482	gene8126
cds7482	gene8126
cds7482	gene8126
cds7482	gene8126
cds7483	gene8127
cds7483	gene8127
cds7483	gene8127
cds7483	gene8127
cds7483	gene8127
cds7483	gene8127
cds7484	gene8128
cds7484	gene8128
cds7484	gene8128
cds7484	gene8128
cds7484	gene8128
cds7484	gene8128
cds7484	gene8128
cds7484	gene8128
cds7484	gene8128
cds7484	gene8128
cds7485	gene8129
cds7485	gene8129
cds7485	gene8129
cds7485	gene8129
cds7485	gene8129
cds7485	gene8129
cds7485	gene8129
cds7485	gene8129
cds7485	gene8129
cds7486	gene8130
cds7486	gene8130
cds7486	gene8130
cds7486	gene8130
cds7487	gene8131
cds7487	gene8131
cds7487	gene8131
cds7487	gene8131
cds7487	gene8131
cds7487	gene8131
cds7487	gene8131
cds7487	gene8131
cds7488	gene8132
cds7488	gene8132
cds7488	gene8132
cds7488	gene8132
cds7488	gene8132
cds7488	gene8132
cds7488	gene8132
cds7488	gene8132
cds7488	gene8132
cds7488	gene8132
cds7488	gene8132
cds7488	gene8132
cds7489	gene8133
cds7489	gene8133
cds7489	gene8133
cds7489	gene8133
cds7489	gene8133
cds7489	gene8133
cds7489	gene8133
cds7489	gene8133
cds7490	gene8134
cds7490	gene8134
cds7490	gene8134
cds7490	gene8134
cds7490	gene8134
cds7490	gene8134
cds7491	gene8135
cds7491	gene8135
cds7491	gene8135
cds7491	gene8135
cds7491	gene8135
cds7491	gene8135
cds7491	gene8135
cds7491	gene8135
cds7491	gene8135
cds7491	gene8135
cds7491	gene8135
cds7491	gene8135
cds7491	gene8135
cds7491	gene8135
cds7492	gene8136
cds7492	gene8136
cds7493	gene8137
cds7494	gene8138
cds7494	gene8138
cds7495	gene8139
cds7495	gene8139
cds7495	gene8139
cds7496	gene8140
cds7496	gene8140
cds7496	gene8140
cds7496	gene8140
cds7496	gene8140
cds7496	gene8140
cds7496	gene8140
cds7496	gene8140
cds7496	gene8140
cds7496	gene8140
cds7497	gene8141
cds7497	gene8141
cds7497	gene8141
cds7497	gene8141
cds7497	gene8141
cds7497	gene8141
cds7497	gene8141
cds7497	gene8141
cds7497	gene8141
cds7497	gene8141
cds7497	gene8141
cds7497	gene8141
cds7498	gene8142
cds7498	gene8142
cds7498	gene8142
cds7498	gene8142
cds7498	gene8142
cds7498	gene8142
cds7498	gene8142
cds7499	gene8144
cds7500	gene8145
cds7501	gene8146
cds7502	gene8147
cds7502	gene8147
cds7502	gene8147
cds7502	gene8147
cds7502	gene8147
cds7502	gene8147
cds7502	gene8147
cds7502	gene8147
cds7503	gene8148
cds7503	gene8148
cds7503	gene8148
cds7503	gene8148
cds7503	gene8148
cds7503	gene8148
cds7503	gene8148
cds7504	gene8149
cds7504	gene8149
cds7504	gene8149
cds7504	gene8149
cds7504	gene8149
cds7504	gene8149
cds7504	gene8149
cds7504	gene8149
cds7504	gene8149
cds7504	gene8149
cds7504	gene8149
cds7504	gene8149
cds7504	gene8149
cds7505	gene8150
cds7505	gene8150
cds7505	gene8150
cds7505	gene8150
cds7505	gene8150
cds7505	gene8150
cds7506	gene8151
cds7506	gene8151
cds7506	gene8151
cds7506	gene8151
cds7506	gene8151
cds7506	gene8151
cds7506	gene8151
cds7506	gene8151
cds7506	gene8151
cds7506	gene8151
cds7506	gene8151
cds7507	gene8152
cds7507	gene8152
cds7507	gene8152
cds7507	gene8152
cds7507	gene8152
cds7507	gene8152
cds7507	gene8152
cds7507	gene8152
cds7507	gene8152
cds7507	gene8152
cds7507	gene8152
cds7507	gene8152
cds7507	gene8152
cds7507	gene8152
cds7507	gene8152
cds7507	gene8152
cds7507	gene8152
cds7507	gene8152
cds7507	gene8152
cds7508	gene8153
cds7508	gene8153
cds7508	gene8153
cds7509	gene8154
cds7509	gene8154
cds7509	gene8154
cds7509	gene8154
cds7509	gene8154
cds7509	gene8154
cds7510	gene8155
cds7510	gene8155
cds7511	gene8156
cds7511	gene8156
cds7511	gene8156
cds7511	gene8156
cds7511	gene8156
cds7512	gene8157
cds7512	gene8157
cds7512	gene8157
cds7512	gene8157
cds7512	gene8157
cds7512	gene8157
cds7512	gene8157
cds7512	gene8157
cds7512	gene8157
cds7512	gene8157
cds7512	gene8157
cds7512	gene8157
cds7512	gene8157
cds7512	gene8157
cds7512	gene8157
cds7513	gene8158
cds7513	gene8158
cds7513	gene8158
cds7513	gene8158
cds7513	gene8158
cds7513	gene8158
cds7513	gene8158
cds7513	gene8158
cds7513	gene8158
cds7513	gene8158
cds7513	gene8158
cds7514	gene8159
cds7514	gene8159
cds7514	gene8159
cds7514	gene8159
cds7514	gene8159
cds7514	gene8159
cds7514	gene8159
cds7514	gene8159
cds7514	gene8159
cds7514	gene8159
cds7515	gene8160
cds7516	gene8161
cds7516	gene8161
cds7517	gene8162
cds7517	gene8162
cds7517	gene8162
cds7517	gene8162
cds7517	gene8162
cds7517	gene8162
cds7517	gene8162
cds7517	gene8162
cds7517	gene8162
cds7517	gene8162
cds7517	gene8162
cds7517	gene8162
cds7517	gene8162
cds7517	gene8162
cds7517	gene8162
cds7517	gene8162
cds7517	gene8162
cds7517	gene8162
cds7518	gene8163
cds7519	gene8164
cds7519	gene8164
cds7519	gene8164
cds7519	gene8164
cds7520	gene8165
cds7521	gene8166
cds7522	gene8167
cds7523	gene8168
cds7523	gene8168
cds7524	gene8169
cds7524	gene8169
cds7525	gene8170
cds7525	gene8170
cds7526	gene8171
cds7526	gene8171
cds7527	gene8172
cds7528	gene8173
cds7528	gene8173
cds7528	gene8173
cds7528	gene8173
cds7528	gene8173
cds7528	gene8173
cds7528	gene8173
cds7528	gene8173
cds7528	gene8173
cds7528	gene8173
cds7528	gene8173
cds7528	gene8173
cds7529	gene8174
cds7529	gene8174
cds7529	gene8174
cds7529	gene8174
cds7529	gene8174
cds7530	gene8176
cds7530	gene8176
cds7530	gene8176
cds7530	gene8176
cds7531	gene8177
cds7531	gene8177
cds7532	gene8178
cds7533	gene8179
cds7533	gene8179
cds7533	gene8179
cds7534	gene8180
cds7534	gene8180
cds7534	gene8180
cds7535	gene8181
cds7535	gene8181
cds7535	gene8181
cds7536	gene8182
cds7536	gene8182
cds7536	gene8182
cds7536	gene8182
cds7536	gene8182
cds7537	gene8183
cds7538	gene8184
cds7538	gene8184
cds7539	gene8185
cds7539	gene8185
cds7540	gene8186
cds7540	gene8186
cds7540	gene8186
cds7541	gene8187
cds7541	gene8187
cds7541	gene8187
cds7541	gene8187
cds7541	gene8187
cds7542	gene8188
cds7542	gene8188
cds7542	gene8188
cds7542	gene8188
cds7542	gene8188
cds7542	gene8188
cds7542	gene8188
cds7542	gene8188
cds7543	gene8189
cds7543	gene8189
cds7543	gene8189
cds7543	gene8189
cds7543	gene8189
cds7543	gene8189
cds7543	gene8189
cds7543	gene8189
cds7543	gene8189
cds7543	gene8189
cds7543	gene8189
cds7544	gene8190
cds7544	gene8190
cds7545	gene8191
cds7545	gene8191
cds7545	gene8191
cds7546	gene8192
cds7546	gene8192
cds7546	gene8192
cds7546	gene8192
cds7546	gene8192
cds7546	gene8192
cds7546	gene8192
cds7546	gene8192
cds7546	gene8192
cds7546	gene8192
cds7547	gene8193
cds7547	gene8193
cds7547	gene8193
cds7547	gene8193
cds7547	gene8193
cds7547	gene8193
cds7547	gene8193
cds7547	gene8193
cds7547	gene8193
cds7547	gene8193
cds7547	gene8193
cds7547	gene8193
cds7547	gene8193
cds7547	gene8193
cds7547	gene8193
cds7547	gene8193
cds7547	gene8193
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7548	gene8194
cds7549	gene8195
cds7550	gene8196
cds7551	gene8197
cds7552	gene8198
cds7552	gene8198
cds7552	gene8198
cds7552	gene8198
cds7552	gene8198
cds7552	gene8198
cds7552	gene8198
cds7552	gene8198
cds7552	gene8198
cds7552	gene8198
cds7553	gene8199
cds7553	gene8199
cds7553	gene8199
cds7553	gene8199
cds7553	gene8199
cds7554	gene8200
cds7554	gene8200
cds7554	gene8200
cds7554	gene8200
cds7554	gene8200
cds7554	gene8200
cds7554	gene8200
cds7554	gene8200
cds7554	gene8200
cds7554	gene8200
cds7555	gene8201
cds7555	gene8201
cds7555	gene8201
cds7555	gene8201
cds7555	gene8201
cds7555	gene8201
cds7555	gene8201
cds7555	gene8201
cds7555	gene8201
cds7555	gene8201
cds7556	gene8202
cds7556	gene8202
cds7556	gene8202
cds7556	gene8202
cds7556	gene8202
cds7556	gene8202
cds7556	gene8202
cds7556	gene8202
cds7556	gene8202
cds7556	gene8202
cds7557	gene8203
cds7557	gene8203
cds7557	gene8203
cds7557	gene8203
cds7557	gene8203
cds7557	gene8203
cds7557	gene8203
cds7557	gene8203
cds7558	gene8204
cds7558	gene8204
cds7558	gene8204
cds7558	gene8204
cds7558	gene8204
cds7558	gene8204
cds7559	gene8205
cds7559	gene8205
cds7559	gene8205
cds7559	gene8205
cds7559	gene8205
cds7560	gene8206
cds7560	gene8206
cds7560	gene8206
cds7560	gene8206
cds7560	gene8206
cds7560	gene8206
cds7560	gene8206
cds7560	gene8206
cds7560	gene8206
cds7560	gene8206
cds7561	gene8207
cds7561	gene8207
cds7561	gene8207
cds7562	gene8208
cds7562	gene8208
cds7563	gene8209
cds7563	gene8209
cds7563	gene8209
cds7563	gene8209
cds7563	gene8209
cds7563	gene8209
cds7563	gene8209
cds7563	gene8209
cds7563	gene8209
cds7563	gene8209
cds7563	gene8209
cds7563	gene8209
cds7563	gene8209
cds7563	gene8209
cds7563	gene8209
cds7564	gene8210
cds7564	gene8210
cds7564	gene8210
cds7564	gene8210
cds7564	gene8210
cds7564	gene8210
cds7564	gene8210
cds7564	gene8210
cds7564	gene8210
cds7564	gene8210
cds7564	gene8210
cds7564	gene8210
cds7565	gene8211
cds7565	gene8211
cds7565	gene8211
cds7565	gene8211
cds7565	gene8211
cds7565	gene8211
cds7565	gene8211
cds7565	gene8211
cds7565	gene8211
cds7565	gene8211
cds7565	gene8211
cds7565	gene8211
cds7565	gene8211
cds7566	gene8212
cds7566	gene8212
cds7566	gene8212
cds7566	gene8212
cds7567	gene8213
cds7567	gene8213
cds7567	gene8213
cds7567	gene8213
cds7568	gene8214
cds7569	gene8215
cds7569	gene8215
cds7569	gene8215
cds7569	gene8215
cds7569	gene8215
cds7569	gene8215
cds7569	gene8215
cds7569	gene8215
cds7570	gene8216
cds7570	gene8216
cds7570	gene8216
cds7570	gene8216
cds7570	gene8216
cds7570	gene8216
cds7570	gene8216
cds7570	gene8216
cds7570	gene8216
cds7570	gene8216
cds7570	gene8216
cds7570	gene8216
cds7570	gene8216
cds7571	gene8217
cds7571	gene8217
cds7571	gene8217
cds7571	gene8217
cds7571	gene8217
cds7571	gene8217
cds7572	gene8218
cds7572	gene8218
cds7572	gene8218
cds7573	gene8219
cds7573	gene8219
cds7574	gene8220
cds7574	gene8220
cds7574	gene8220
cds7574	gene8220
cds7574	gene8220
cds7574	gene8220
cds7574	gene8220
cds7574	gene8220
cds7574	gene8220
cds7575	gene8221
cds7575	gene8221
cds7575	gene8221
cds7575	gene8221
cds7575	gene8221
cds7575	gene8221
cds7575	gene8221
cds7575	gene8221
cds7575	gene8221
cds7575	gene8221
cds7576	gene8222
cds7576	gene8222
cds7577	gene8223
cds7577	gene8223
cds7577	gene8223
cds7577	gene8223
cds7577	gene8223
cds7577	gene8223
cds7577	gene8223
cds7577	gene8223
cds7577	gene8223
cds7577	gene8223
cds7577	gene8223
cds7577	gene8223
cds7577	gene8223
cds7577	gene8223
cds7577	gene8223
cds7577	gene8223
cds7577	gene8223
cds7577	gene8223
cds7577	gene8223
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7578	gene8224
cds7579	gene8225
cds7579	gene8225
cds7579	gene8225
cds7579	gene8225
cds7579	gene8225
cds7579	gene8225
cds7579	gene8225
cds7579	gene8225
cds7579	gene8225
cds7580	gene8226
cds7580	gene8226
cds7580	gene8226
cds7580	gene8226
cds7580	gene8226
cds7580	gene8226
cds7581	gene8227
cds7581	gene8227
cds7581	gene8227
cds7581	gene8227
cds7581	gene8227
cds7582	gene8228
cds7583	gene8229
cds7583	gene8229
cds7583	gene8229
cds7583	gene8229
cds7583	gene8229
cds7583	gene8229
cds7584	gene8230
cds7584	gene8230
cds7584	gene8230
cds7585	gene8231
cds7586	gene8232
cds7586	gene8232
cds7586	gene8232
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7587	gene8233
cds7588	gene8234
cds7588	gene8234
cds7588	gene8234
cds7588	gene8234
cds7588	gene8234
cds7588	gene8234
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7589	gene8235
cds7590	gene8236
cds7590	gene8236
cds7590	gene8236
cds7590	gene8236
cds7591	gene8237
cds7591	gene8237
cds7591	gene8237
cds7591	gene8237
cds7591	gene8237
cds7592	gene8238
cds7592	gene8238
cds7593	gene8239
cds7593	gene8239
cds7593	gene8239
cds7593	gene8239
cds7593	gene8239
cds7593	gene8239
cds7593	gene8239
cds7593	gene8239
cds7593	gene8239
cds7593	gene8239
cds7593	gene8239
cds7593	gene8239
cds7593	gene8239
cds7593	gene8239
cds7593	gene8239
cds7594	gene8241
cds7595	gene8242
cds7595	gene8242
cds7596	gene8243
cds7596	gene8243
cds7597	gene8244
cds7597	gene8244
cds7597	gene8244
cds7597	gene8244
cds7597	gene8244
cds7597	gene8244
cds7597	gene8244
cds7598	gene8245
cds7598	gene8245
cds7599	gene8246
cds7599	gene8246
cds7600	gene8247
cds7600	gene8247
cds7600	gene8247
cds7601	gene8248
cds7602	gene8249
cds7602	gene8249
cds7603	gene8250
cds7603	gene8250
cds7604	gene8251
cds7604	gene8251
cds7604	gene8251
cds7605	gene8252
cds7605	gene8252
cds7605	gene8252
cds7605	gene8252
cds7605	gene8252
cds7605	gene8252
cds7605	gene8252
cds7605	gene8252
cds7605	gene8252
cds7605	gene8252
cds7606	gene8253
cds7606	gene8253
cds7606	gene8253
cds7606	gene8253
cds7606	gene8253
cds7606	gene8253
cds7606	gene8253
cds7606	gene8253
cds7607	gene8254
cds7607	gene8254
cds7608	gene8255
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7609	gene8256
cds7610	gene8257
cds7610	gene8257
cds7610	gene8257
cds7610	gene8257
cds7610	gene8257
cds7611	gene8258
cds7612	gene8259
cds7612	gene8259
cds7612	gene8259
cds7612	gene8259
cds7612	gene8259
cds7612	gene8259
cds7612	gene8259
cds7613	gene8261
cds7613	gene8261
cds7613	gene8261
cds7613	gene8261
cds7613	gene8261
cds7614	gene8262
cds7614	gene8262
cds7615	gene8263
cds7615	gene8263
cds7616	gene8265
cds7616	gene8265
cds7616	gene8265
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7617	gene8266
cds7618	gene8267
cds7618	gene8267
cds7618	gene8267
cds7618	gene8267
cds7618	gene8267
cds7618	gene8267
cds7618	gene8267
cds7618	gene8267
cds7618	gene8267
cds7618	gene8267
cds7618	gene8267
cds7619	gene8268
cds7619	gene8268
cds7619	gene8268
cds7619	gene8268
cds7619	gene8268
cds7619	gene8268
cds7619	gene8268
cds7619	gene8268
cds7619	gene8268
cds7619	gene8268
cds7619	gene8268
cds7619	gene8268
cds7619	gene8268
cds7620	gene8269
cds7620	gene8269
cds7620	gene8269
cds7620	gene8269
cds7620	gene8269
cds7620	gene8269
cds7620	gene8269
cds7620	gene8269
cds7621	gene8270
cds7621	gene8270
cds7622	gene8271
cds7623	gene8272
cds7623	gene8272
cds7623	gene8272
cds7623	gene8272
cds7623	gene8272
cds7623	gene8272
cds7623	gene8272
cds7623	gene8272
cds7623	gene8272
cds7623	gene8272
cds7623	gene8272
cds7623	gene8272
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7624	gene8273
cds7625	gene8274
cds7626	gene8275
cds7626	gene8275
cds7626	gene8275
cds7626	gene8275
cds7626	gene8275
cds7626	gene8275
cds7627	gene8276
cds7627	gene8276
cds7627	gene8276
cds7627	gene8276
cds7628	gene8277
cds7629	gene8278
cds7630	gene8279
cds7630	gene8279
cds7630	gene8279
cds7630	gene8279
cds7630	gene8279
cds7631	gene8280
cds7631	gene8280
cds7631	gene8280
cds7631	gene8280
cds7631	gene8280
cds7632	gene8281
cds7633	gene8282
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7634	gene8283
cds7635	gene8284
cds7636	gene8285
cds7636	gene8285
cds7636	gene8285
cds7636	gene8285
cds7636	gene8285
cds7636	gene8285
cds7637	gene8286
cds7637	gene8286
cds7637	gene8286
cds7637	gene8286
cds7637	gene8286
cds7637	gene8286
cds7638	gene8287
cds7638	gene8287
cds7638	gene8287
cds7638	gene8287
cds7638	gene8287
cds7638	gene8287
cds7638	gene8287
cds7638	gene8287
cds7638	gene8287
cds7639	gene8288
cds7639	gene8288
cds7639	gene8288
cds7639	gene8288
cds7639	gene8288
cds7639	gene8288
cds7639	gene8288
cds7639	gene8288
cds7640	gene8289
cds7641	gene8290
cds7641	gene8290
cds7641	gene8290
cds7641	gene8290
cds7642	gene8291
cds7642	gene8291
cds7642	gene8291
cds7642	gene8291
cds7642	gene8291
cds7642	gene8291
cds7642	gene8291
cds7642	gene8291
cds7642	gene8291
cds7642	gene8291
cds7643	gene8292
cds7643	gene8292
cds7643	gene8292
cds7643	gene8292
cds7643	gene8292
cds7643	gene8292
cds7643	gene8292
cds7644	gene8293
cds7644	gene8293
cds7644	gene8293
cds7644	gene8293
cds7645	gene8294
cds7645	gene8294
cds7645	gene8294
cds7646	gene8295
cds7646	gene8295
cds7646	gene8295
cds7646	gene8295
cds7646	gene8295
cds7646	gene8295
cds7647	gene8296
cds7647	gene8296
cds7648	gene8297
cds7648	gene8297
cds7649	gene8298
cds7649	gene8298
cds7649	gene8298
cds7649	gene8298
cds7649	gene8298
cds7649	gene8298
cds7649	gene8298
cds7649	gene8298
cds7649	gene8298
cds7649	gene8298
cds7649	gene8298
cds7649	gene8298
cds7649	gene8298
cds7649	gene8298
cds7649	gene8298
cds7650	gene8299
cds7650	gene8299
cds7650	gene8299
cds7650	gene8299
cds7650	gene8299
cds7651	gene8300
cds7651	gene8300
cds7651	gene8300
cds7651	gene8300
cds7651	gene8300
cds7651	gene8300
cds7651	gene8300
cds7651	gene8300
cds7651	gene8300
cds7651	gene8300
cds7651	gene8300
cds7651	gene8300
cds7651	gene8300
cds7651	gene8300
cds7651	gene8300
cds7651	gene8300
cds7652	gene8301
cds7652	gene8301
cds7652	gene8301
cds7652	gene8301
cds7652	gene8301
cds7652	gene8301
cds7652	gene8301
cds7652	gene8301
cds7652	gene8301
cds7652	gene8301
cds7652	gene8301
cds7652	gene8301
cds7652	gene8301
cds7653	gene8302
cds7653	gene8302
cds7653	gene8302
cds7653	gene8302
cds7653	gene8302
cds7653	gene8302
cds7653	gene8302
cds7653	gene8302
cds7653	gene8302
cds7654	gene8303
cds7654	gene8303
cds7655	gene8304
cds7655	gene8304
cds7655	gene8304
cds7655	gene8304
cds7655	gene8304
cds7656	gene8305
cds7656	gene8305
cds7656	gene8305
cds7656	gene8305
cds7656	gene8305
cds7656	gene8305
cds7656	gene8305
cds7656	gene8305
cds7656	gene8305
cds7657	gene8306
cds7657	gene8306
cds7657	gene8306
cds7657	gene8306
cds7657	gene8306
cds7657	gene8306
cds7657	gene8306
cds7657	gene8306
cds7657	gene8306
cds7657	gene8306
cds7657	gene8306
cds7658	gene8308
cds7658	gene8308
cds7658	gene8308
cds7658	gene8308
cds7659	gene8309
cds7659	gene8309
cds7660	gene8310
cds7660	gene8310
cds7660	gene8310
cds7660	gene8310
cds7660	gene8310
cds7660	gene8310
cds7660	gene8310
cds7660	gene8310
cds7661	gene8311
cds7661	gene8311
cds7661	gene8311
cds7661	gene8311
cds7661	gene8311
cds7661	gene8311
cds7661	gene8311
cds7661	gene8311
cds7661	gene8311
cds7661	gene8311
cds7661	gene8311
cds7661	gene8311
cds7661	gene8311
cds7661	gene8311
cds7662	gene8313
cds7662	gene8313
cds7662	gene8313
cds7662	gene8313
cds7663	gene8314
cds7663	gene8314
cds7663	gene8314
cds7663	gene8314
cds7663	gene8314
cds7664	gene8315
cds7664	gene8315
cds7665	gene8317
cds7666	gene8318
cds7666	gene8318
cds7666	gene8318
cds7666	gene8318
cds7667	gene8319
cds7667	gene8319
cds7667	gene8319
cds7667	gene8319
cds7667	gene8319
cds7667	gene8319
cds7667	gene8319
cds7667	gene8319
cds7667	gene8319
cds7667	gene8319
cds7667	gene8319
cds7667	gene8319
cds7667	gene8319
cds7667	gene8319
cds7667	gene8319
cds7668	gene8320
cds7668	gene8320
cds7668	gene8320
cds7668	gene8320
cds7668	gene8320
cds7668	gene8320
cds7669	gene8321
cds7670	gene8322
cds7670	gene8322
cds7670	gene8322
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7671	gene8323
cds7672	gene8324
cds7672	gene8324
cds7672	gene8324
cds7672	gene8324
cds7672	gene8324
cds7672	gene8324
cds7672	gene8324
cds7672	gene8324
cds7672	gene8324
